course_title,skills,rating,review_count,level,duration
"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning","{"" Machine Learning"","" Tensorflow"","" Artificial Neural Networks"","" Computer Programming"","" Machine Learning Algorithms"","" Deep Learning"","" Machine Learning Software"","" Applied Machine Learning"","" Human Learning"","" Algorithms"","" Computer Vision""}",4.8,19000.0,Intermediate , 1 - 4 Weeks
Introduction to Calculus,"{"" Algebra"","" Calculus"","" Mathematical Theory & Analysis"","" Mathematics"","" Problem Solving"","" Computational Logic"","" Critical Thinking"","" Differential Equations"","" Plot (Graphics)"","" Geometry""}",4.8,3400.0,Intermediate , 1 - 3 Months
Microsoft Azure Data Scientist Associate (DP-100),"{"" Machine Learning"","" Microsoft Azure"","" Applied Machine Learning"","" Machine Learning Algorithms"","" Machine Learning Software"","" Cloud Computing"","" Python Programming"","" Human Learning"","" Algorithms"","" Big Data"","" Cloud Applications"","" Data Analysis"","" Regression"","" Cloud-Based Integration"","" Extract"","" Transform"","" Load"","" Training"","" Exploratory Data Analysis"","" Cloud Platforms"","" Data Management"","" Deep Learning"","" Experiment""}",4.4,284.0,Intermediate , 3 - 6 Months
Introduction to Discrete Mathematics for Computer Science,"{"" Mathematics"","" Problem Solving"","" Mathematical Theory & Analysis"","" Algorithms"","" Critical Thinking"","" Graph Theory"","" Combinatorics"","" Computational Thinking"","" Probability & Statistics"","" Computer Programming"","" Python Programming"","" Computational Logic"","" General Statistics"","" Theoretical Computer Science"","" Probability Distribution"","" Strategy"","" Creativity"","" Experiment"","" Calculus"","" Game Theory"","" Visualization (Computer Graphics)"","" Plot (Graphics)"","" Cryptography"","" Sales""}",4.5,3400.0,Beginner , 3 - 6 Months
Project Launch,"{"" Leadership and Management"","" Project Management""}",4.7,238.0,Beginner , 1 - 3 Months
Machine Learning with Python,"{"" Machine Learning"","" Algorithms"","" Applied Machine Learning"","" Customer Analysis"","" Data Analysis"","" Decision Making"","" Human Learning"","" Machine Learning Algorithms"","" Python Programming"","" Statistical Machine Learning"","" Regression""}",4.7,14800.0,Intermediate , 1 - 3 Months
Databases and SQL for Data Science with Python,"{"" Python Programming"","" Computational Thinking"","" Computer Programming"","" Data Analysis"","" Data Management"","" Database Application"","" Database Design"","" Database Theory"","" Databases"","" SQL"","" Cloud Computing"","" IBM Cloud""}",4.6,18600.0,Beginner , 1 - 3 Months
Understanding the Brain: The Neurobiology of Everyday Life,"{""(2.7k reviews)""}",4.9,2700.0,Beginner , 1 - 3 Months
Six Sigma Yellow Belt,"{"" Process Analysis"","" Strategy and Operations"","" Leadership and Management"","" Data Analysis"","" Business Analysis"","" Business Process Management"","" Performance Management"","" Probability & Statistics"","" Operational Analysis"","" Organizational Development"","" Problem Solving"","" Project Management"","" General Statistics"","" Planning"","" Statistical Tests"","" Critical Thinking"","" Operations Management"","" Statistical Visualization"","" Correlation And Dependence"","" Customer Relationship Management"","" Collaboration"","" Entrepreneurship"","" People Development"","" Risk Management"","" Business Psychology"","" Communication""}",4.6,8900.0,Beginner , 3 - 6 Months
Drug Development Product Management,"{"" Strategy"","" Marketing""}",4.6,5800.0,Beginner , 3 - 6 Months
Get Started with Python,"{"" Computer Programming"","" Data Analysis"","" Python Programming""}",4.8,650.0,Advanced , 1 - 3 Months
Diversity and inclusion in the workplace,"{"" Human Resources"","" Leadership and Management"","" Organizational Development"","" Change Management"","" Critical Thinking"","" Employee Relations"","" People Analysis"","" Professional Development"","" Talent Management"","" Continuous Integration"","" Training""}",4.7,906.0,Beginner , 1 - 4 Weeks
Business Data Management and Communication,"{"" Business Analysis"","" Accounting"","" Data Management"","" General Accounting"","" Account Management"","" Data Analysis"","" Finance"","" Financial Accounting"","" Financial Management"","" Leadership and Management"","" Accounts Payable and Receivable"","" Financial Analysis"","" Generally Accepted Accounting Principles (GAAP)"","" Management Accounting"","" Business Intelligence"","" Cost Accounting"","" R Programming"","" Communication"","" Data Visualization"","" Interactive Data Visualization"","" Statistical Programming"","" Big Data"","" Data Visualization Software"","" Visual Design"","" Visualization (Computer Graphics)"","" Creativity"","" Plot (Graphics)"","" Computer Programming"","" Innovation"","" Strategy""}",4.7,5800.0,Intermediate , 3 - 6 Months
Put It to Work: Prepare for Cybersecurity Jobs,"{"" Computer Programming"","" Python Programming"","" SQL""}",4.9,952.0,Beginner , 1 - 3 Months
Branding: The Creative Journey,"{"" Brand Management"","" Marketing"","" Leadership and Management"","" Advertising"","" Communication"","" Strategy"","" Creativity"","" Strategy and Operations"","" Digital Marketing"","" User Experience"","" Customer Analysis"","" Design and Product"","" Media Strategy & Planning"","" Customer Relationship Management"","" Customer Success"","" Customer Support"","" Social Media"","" Storytelling"","" User Experience Design"","" Visual Design"","" Graphic Design"","" Journalism""}",4.6,1400.0,Beginner , 3 - 6 Months
Real-World Product Management,"{"" Leadership and Management"","" Product Strategy"","" Product Management"","" Strategy"","" Marketing"","" Strategy and Operations"","" Product Marketing"","" Business Development"","" Business Process Management"","" Market Analysis""}",4.5,795.0,Beginner , 3 - 6 Months
Introduction to Financial Accounting,"{"" Accounting"","" Accounts Payable and Receivable"","" Finance"","" Financial Accounting"","" General Accounting"","" Generally Accepted Accounting Principles (GAAP)"","" Account Management"","" Cash Management"","" Cost Accounting"","" Financial Analysis""}",4.7,7900.0,Mixed , 1 - 4 Weeks
Introduction to Systematic Review and Meta-Analysis,"{""(3.2k reviews)""}",4.8,3200.0,Mixed , 1 - 3 Months
Google Project Management (DE),"{"" Design and Product"","" Microsoft Excel"","" Software Engineering"","" Leadership and Management"","" Business Analysis"","" Business Design"","" Data Analysis"","" Marketing Design"","" Creativity"","" Persona Research"","" Customer Analysis""}",4.2,51.0,Beginner , 3 - 6 Months
Risk Management,"{"" Leadership and Management"","" Risk Management"","" Finance"","" Probability & Statistics"","" Strategy"","" Financial Analysis"","" Strategy and Operations"","" Operations Management"","" Statistical Tests"","" Business Analysis"","" Business Process Management"","" Operational Analysis"","" Market Analysis"","" Financial Management"","" Statistical Analysis"","" Critical Thinking"","" Regulations and Compliance"","" Banking"","" General Statistics"","" Operating Systems"","" Data Analysis"","" Probability Distribution""}",4.6,668.0,Beginner , 3 - 6 Months
Cybersecurity for Everyone,"{"" Cyberattacks"","" Human Computer Interaction"","" Network Security"","" Security Engineering"","" Security Strategy"","" Computer Security Models"","" Leadership and Management"","" Risk Management"","" Software Security"","" Critical Thinking""}",4.7,1100.0,Beginner , 1 - 3 Months
Agile with Atlassian Jira,"{"" Agile Software Development"","" Leadership and Management"","" Planning"","" Product Development"","" Product Management"","" Project Management"","" Scrum (Software Development)"","" Software Engineering"","" Software Testing"","" Technical Product Management"","" Jira (Software)""}",4.7,8300.0,Beginner , 1 - 4 Weeks
Structuring Machine Learning Projects,"{"" Applied Machine Learning"","" Data Analysis"","" Deep Learning"","" Exploratory Data Analysis"","" Machine Learning"","" Machine Learning Algorithms"","" Organizational Development"","" Strategy"","" Artificial Neural Networks"","" Computer Vision"","" Human Learning""}",4.8,49500.0,Beginner , 1 - 4 Weeks
Investment Management,"{"" Finance"","" Investment Management"","" Leadership and Management"","" Financial Analysis"","" Risk Management"","" Financial Management"","" Market Analysis"","" Strategy"","" Decision Making"","" Behavioral Economics"","" Strategy and Operations"","" Correlation And Dependence"","" Market Research"","" Performance Management"","" Probability & Statistics"","" Securities Trading"","" Mathematical Theory & Analysis"","" Statistical Analysis"","" Accounting""}",4.7,7200.0,Beginner , 3 - 6 Months
Google Data Analytics Capstone: Complete a Case Study,"{"" Business Analysis"","" Computer Programming"","" Data Analysis"","" Exploratory Data Analysis"","" R Programming"","" SQL"","" Spreadsheet Software"","" Statistical Programming"","" Tableau Software""}",4.8,12600.0,Beginner , 1 - 4 Weeks
IBM Mainframe Developer,"{"" Computer Programming"","" Other Programming Languages"","" Software Engineering"","" Theoretical Computer Science"","" Computer Architecture""}",4.6,936.0,Intermediate , 3 - 6 Months
Introduction to Marketing,"{"" Brand Management"","" Customer Analysis"","" Market Analysis"","" Marketing"","" Marketing Design"","" Product Marketing"","" Product Strategy"","" Strategy"","" Customer Relationship Management"","" Digital Marketing"","" Communication""}",4.8,12500.0,Mixed , 1 - 3 Months
Software Architecture for Big Data,"{"" Big Data"","" Software Engineering""}",3.3,33.0,Advanced , 1 - 3 Months
ITIL 4 Exam Preparation,"{"" Organizational Development"","" Leadership and Management""}",4.7,942.0,Mixed , 1 - 3 Months
Introduction to Project Management,"{"" Leadership and Management"","" Project Management""}",4.8,370.0,Beginner , 1 - 3 Months
Convolutional Neural Networks,"{"" Artificial Neural Networks"","" Computer Vision"","" Machine Learning"","" Applied Machine Learning"","" Deep Learning"","" Machine Learning Software"","" Machine Learning Algorithms"","" Network Model"","" Tensorflow"","" Network Architecture"","" Human Learning""}",4.9,41800.0,Intermediate , 1 - 4 Weeks
Medical Neuroscience,"{"" Health""}",4.9,2700.0,Advanced , 3 - 6 Months
Web Design for Everybody: Basics of Web Development & Coding,"{"" Front-End Web Development"","" HTML and CSS"","" Web Design"","" Web Development"","" Web Development Tools"","" Computer Programming"","" Semantic Web"","" User Experience Design"","" Full-Stack Web Development"","" Interactive Design"","" Programming Principles"","" Computer Programming Tools"","" Javascript"","" Other Web Frameworks"","" Visual Design"","" Computational Logic"","" Design and Product""}",4.7,34100.0,Beginner , 3 - 6 Months
Global Diplomacy – Diplomacy in the Modern World,"{"" Critical Thinking"","" Negotiation""}",4.7,4600.0,Mixed , 1 - 3 Months
Conduct UX Research and Test Early Concepts,"{"" Planning"","" User Experience"","" User Research""}",4.8,4500.0,Beginner , 1 - 4 Weeks
Data Visualization with Tableau,"{"" Data Visualization"","" Data Analysis"","" Data Analysis Software"","" Data Visualization Software"","" Tableau Software"","" Business Analysis"","" Business Intelligence"","" Statistical Visualization"","" Exploratory Data Analysis"","" Interactive Data Visualization"","" Interactive Design"","" Software Visualization"","" Storytelling"","" Visual Design"","" Visualization (Computer Graphics)"","" Plot (Graphics)"","" Computer Graphics""}",4.5,7800.0,Beginner , 3 - 6 Months
Introduction to Mathematical Thinking,"{"" Critical Thinking"","" Mathematical Theory & Analysis"","" Mathematics"","" Problem Solving"","" Computational Logic"","" Algebra"","" Applied Mathematics"","" Data Analysis"","" Algorithms"","" Computational Thinking""}",4.8,2600.0,Intermediate , 1 - 3 Months
Global Procurement and Sourcing,"{"" Procurement"","" Customer Relationship Management"","" Leadership and Management"","" Negotiation""}",4.7,1900.0,Beginner , 3 - 6 Months
